time	V(vout)	V(n001)	V(n012)	V(n013)
1.103651607752236e-005	3.995959e+000	-1.000000e-001	-1.036516e-002	1.914863e+000
1.110954823256707e-005	3.995959e+000	-1.000000e-001	-1.109548e-002	1.892480e+000
1.125561254265649e-005	3.995959e+000	-1.000000e-001	-1.255613e-002	1.848232e+000
1.154774116283534e-005	3.995959e+000	-1.000000e-001	-1.547741e-002	1.761554e+000
1.200000000000000e-005	3.995959e+000	-1.000000e-001	-2.000000e-002	1.629921e+000
1.205842572403577e-005	3.995959e+000	-1.000000e-001	-2.058426e-002	1.613459e+000
1.217527717210731e-005	3.995959e+000	-1.000000e-001	-2.175277e-002	1.580768e+000
1.240898006825038e-005	3.995959e+000	-1.000000e-001	-2.408980e-002	1.516511e+000
1.287638586053654e-005	3.995959e+000	-1.000000e-001	-2.876386e-002	1.390428e+000
1.300000000000000e-005	3.995959e+000	-1.000000e-001	-3.000000e-002	1.357634e+000
1.309348115845723e-005	3.995959e+000	-1.000000e-001	-3.093481e-002	1.333426e+000
1.328044347537169e-005	3.995959e+000	-1.000000e-001	-3.280443e-002	1.285520e+000
1.365436810920061e-005	3.995959e+000	-1.000000e-001	-3.654368e-002	1.191440e+000
1.400000000000000e-005	3.995959e+000	-1.000000e-001	-4.000000e-002	1.105950e+000
1.407478492676578e-005	3.995959e+000	-1.000000e-001	-4.074785e-002	1.087948e+000
1.422435478029735e-005	3.995959e+000	-1.000000e-001	-4.224355e-002	1.052227e+000
1.452349448736049e-005	3.995959e+000	-1.000000e-001	-4.523494e-002	9.820060e-001
1.500000000000000e-005	3.995959e+000	-1.000000e-001	-5.000000e-002	8.719854e-001
1.505982794141263e-005	3.995959e+000	-1.000000e-001	-5.059828e-002	8.585538e-001
1.517948382423788e-005	3.995959e+000	-1.000000e-001	-5.179484e-002	8.318545e-001
1.541879558988839e-005	3.995959e+000	-1.000000e-001	-5.418796e-002	7.792305e-001
1.589741912118942e-005	3.995959e+000	-1.000000e-001	-5.897419e-002	6.756097e-001
1.600000000000000e-005	3.995959e+000	-1.000000e-001	-6.000000e-002	6.536986e-001
1.609572470626020e-005	3.995959e+000	-1.000000e-001	-6.095725e-002	6.336390e-001
1.628717411878061e-005	3.995959e+000	-1.000000e-001	-6.287174e-002	5.938684e-001
1.667007294382143e-005	3.995959e+000	-1.000000e-001	-6.670073e-002	5.154757e-001
1.700000000000000e-005	3.995959e+000	-1.000000e-001	-7.000000e-002	4.488334e-001
1.707657976500816e-005	3.995959e+000	-1.000000e-001	-7.076580e-002	4.336879e-001
1.722973929502449e-005	3.995959e+000	-1.000000e-001	-7.229739e-002	4.035881e-001
1.753605835505714e-005	3.995959e+000	-1.000000e-001	-7.536058e-002	3.441760e-001
1.800000000000000e-005	3.995959e+000	-1.000000e-001	-8.000000e-002	2.553007e-001
1.806126381200653e-005	3.995958e+000	-1.000000e-001	-8.061264e-002	2.438029e-001
1.818379143601959e-005	3.995956e+000	-1.000000e-001	-8.183791e-002	2.209122e-001
1.842884668404571e-005	3.995737e+000	-1.000000e-001	-8.428847e-002	1.756277e-001
1.891895718009796e-005	3.994327e+000	-1.000000e-001	-8.918957e-002	8.607718e-002
1.900000000000000e-005	3.993674e+000	-1.000000e-001	-9.000000e-002	7.141259e-002
1.909802209921045e-005	3.987156e+000	-1.000000e-001	-9.098022e-002	5.391475e-002
1.929406629763135e-005	3.953729e+000	-1.000000e-001	-9.294067e-002	1.905467e-002
1.944811138022579e-005	3.874830e+000	-1.000000e-001	-9.448111e-002	-8.159444e-003
1.962532993713833e-005	3.669699e+000	-1.000000e-001	-9.625330e-002	-3.922589e-002
1.981307778407299e-005	3.319117e+000	-1.000000e-001	-9.813078e-002	-7.189304e-002
2.000000000000000e-005	2.884784e+000	-1.000000e-001	-1.000000e-001	-1.042292e-001
2.001869222159270e-005	2.835418e+000	-1.000000e-001	-1.000000e-001	-1.074398e-001
2.005607666477810e-005	2.736218e+000	-1.000000e-001	-1.000000e-001	-1.138448e-001
2.013084555114890e-005	2.536004e+000	-1.000000e-001	-1.000000e-001	-1.265666e-001
2.024568783050706e-005	2.225226e+000	-1.000000e-001	-1.000000e-001	-1.458652e-001
2.037094054664385e-005	1.883309e+000	-1.000000e-001	-1.000000e-001	-1.664342e-001
2.061519967863143e-005	1.213064e+000	-1.000000e-001	-1.000000e-001	-2.050406e-001
2.100000000000000e-005	1.551804e-001	-1.000000e-001	-1.000000e-001	-2.638046e-001
2.104371082293665e-005	3.495440e-002	-1.000000e-001	-1.000000e-001	-2.701035e-001
2.113113246880995e-005	-2.055166e-001	-1.000000e-001	-1.000000e-001	-2.825515e-001
2.130597576055654e-005	-6.864667e-001	-1.000000e-001	-1.000000e-001	-3.067352e-001
2.165566234404973e-005	-1.648356e+000	-1.000000e-001	-1.000000e-001	-3.530496e-001
2.200000000000000e-005	-2.595532e+000	-1.000000e-001	-1.000000e-001	-3.968663e-001
2.206993731669864e-005	-2.787908e+000	-1.000000e-001	-1.000000e-001	-4.052034e-001
2.220981195009591e-005	-3.170707e+000	-1.000000e-001	-1.000000e-001	-4.216497e-001
2.237505090816194e-005	-3.592635e+000	-1.000000e-001	-1.000000e-001	-4.406814e-001
2.247811301254508e-005	-3.778587e+000	-1.000000e-001	-1.000000e-001	-4.522541e-001
2.262889842032375e-005	-3.916956e+000	-1.000000e-001	-1.000000e-001	-4.687869e-001
2.273305690071766e-005	-3.961047e+000	-1.000000e-001	-1.000000e-001	-4.799592e-001
2.285983147323961e-005	-3.981755e+000	-1.000000e-001	-1.000000e-001	-4.932398e-001
2.300000000000000e-005	-3.992359e+000	-1.000000e-001	-1.000000e-001	-5.076783e-001
2.302408184812155e-005	-3.993005e+000	-1.000000e-001	-1.000000e-001	-5.100993e-001
2.307224554436467e-005	-3.993736e+000	-1.000000e-001	-1.000000e-001	-5.149101e-001
2.316857293685089e-005	-3.994632e+000	-1.000000e-001	-1.000000e-001	-5.243812e-001
2.336122772182333e-005	-3.995524e+000	-1.000000e-001	-1.000000e-001	-5.427272e-001
2.374653729176822e-005	-3.995940e+000	-1.000000e-001	-1.000000e-001	-5.779338e-001
2.400000000000000e-005	-3.996073e+000	-1.000000e-001	-1.000000e-001	-6.002398e-001
2.407706191398898e-005	-3.995996e+000	-1.000000e-001	-1.000000e-001	-6.066345e-001
2.423118574196693e-005	-3.995958e+000	-1.000000e-001	-1.000000e-001	-6.191680e-001
2.453943339792284e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-6.431945e-001
2.500000000000000e-005	-3.995955e+000	-1.000000e-001	-1.000000e-001	-6.776534e-001
2.506164953119119e-005	-3.995958e+000	-1.000000e-001	-1.000000e-001	-6.819550e-001
2.518494859357355e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-6.904217e-001
2.543154671833828e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.067118e-001
2.592474296786773e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.379870e-001
2.600000000000000e-005	-3.995958e+000	-1.000000e-001	-1.000000e-001	-7.425909e-001
2.609863924990589e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.483237e-001
2.629591774971767e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.595065e-001
2.669047474934124e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.809705e-001
2.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.971658e-001
2.707891139992472e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.010468e-001
2.723673419977414e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.086571e-001
2.755237979947299e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.232744e-001
2.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.432119e-001
2.806312911993977e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.458446e-001
2.818938735981931e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.510286e-001
2.844190383957839e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.610139e-001
2.894693679909655e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.802267e-001
2.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.821782e-001
2.910000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.856856e-001
2.930000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.925346e-001
2.970000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.057114e-001
3.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.152387e-001
3.008000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.176364e-001
3.024000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.223427e-001
3.056000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.314045e-001
3.100000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.434190e-001
3.106400000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.450628e-001
3.119200000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.483020e-001
3.144800000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.545543e-001
3.196000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.666167e-001
3.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.675300e-001
3.208000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.692861e-001
3.224000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.727362e-001
3.255999999999999e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.793924e-001
3.300000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.882343e-001
3.306400000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.894480e-001
3.319200000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.918418e-001
3.344800000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.964710e-001
3.395999999999999e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.005420e+000
3.400000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.006099e+000
3.424000000000004e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.009980e+000
3.456000000000009e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.014954e+000
3.506400000000002e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.022486e+000
3.544800000000008e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.027776e+000
3.596000000000016e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.034536e+000
3.600000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.035050e+000
3.607999999999969e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.036043e+000
3.623999999999906e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.037997e+000
3.655999999999781e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.041784e+000
3.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.046837e+000
3.706399999999975e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.047536e+000
3.719199999999925e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.048916e+000
3.744799999999825e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.051598e+000
3.795999999999625e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.056806e+000
3.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.057203e+000
3.808000000000751e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.057971e+000
3.824000000002252e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.059486e+000
3.856000000005255e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.062428e+000
3.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.066362e+000
3.906400000000601e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.066908e+000
3.919200000001802e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.067989e+000
3.944800000004204e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.070092e+000
3.996000000009009e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.074187e+000
4.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.074499e+000
4.007999999981984e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.075106e+000
4.023999999945950e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.076304e+000
4.055999999873883e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.078636e+000
4.100000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.081762e+000
4.106399999985587e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.082198e+000
4.119199999956760e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.083061e+000
4.144799999899106e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.084744e+000
4.195999999783798e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.088029e+000
4.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.088280e+000
4.208000000432405e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.088769e+000
4.224000001297213e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.089735e+000
4.256000003026830e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.091621e+000
4.300000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.094155e+000
4.306400000345924e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.094510e+000
4.319200001037770e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.095212e+000
4.344800002421463e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.096586e+000
4.396000005188850e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.099273e+000
4.400000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.099479e+000
4.407999989622300e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.099881e+000
4.423999968866900e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.100675e+000
4.455999927356100e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.102230e+000
4.500000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.104323e+000
4.506399991697841e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.104617e+000
4.519199975093520e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.105200e+000
4.544799941884880e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.106342e+000
4.595999875467600e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.108580e+000
4.600000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.108752e+000
4.608000249064800e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.109088e+000
4.624000747194400e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.109754e+000
4.656001743453600e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.111058e+000
4.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.112818e+000
4.706400199251840e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.113065e+000
4.719200597755520e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.113558e+000
4.744801394762880e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.114523e+000
4.796002988777601e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.116420e+000
4.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.116565e+000
4.807994022444799e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.116851e+000
4.823982067334398e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.117417e+000
4.855958157113594e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.118528e+000
4.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.120032e+000
4.906395217955839e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.120245e+000
4.919185653867518e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.120666e+000
4.944766525690875e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.121495e+000
4.995928269337590e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.123124e+000
5.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.123252e+000
5.008143461324821e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.123503e+000
5.024430383974463e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.124001e+000
5.057004229273747e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.124979e+000
5.100000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.126251e+000
5.106514769059857e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.126439e+000
5.119544307179570e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.126812e+000
5.145603383418998e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.127546e+000
5.197721535897852e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.128992e+000
5.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.129054e+000
5.204556928204297e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.129177e+000
5.213670784612890e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.129422e+000
5.231898497430075e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.129907e+000
5.268353923064447e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.130863e+000
5.300000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.131681e+000
5.307291085126874e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.131866e+000
5.321873255380623e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.132232e+000
5.351037595888120e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.132954e+000
5.400000000000001e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.134150e+000
5.405832868101500e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.134289e+000
5.417498604304499e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.134566e+000
5.440830076710496e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.135112e+000
5.487493021522491e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.136191e+000
5.500000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.136476e+000
5.509332588962399e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.136685e+000
5.527997766887197e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.137101e+000
5.565328122736794e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.137921e+000
5.600000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.138672e+000
5.607466071169919e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.138831e+000
5.622398213509757e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.139146e+000
5.652262498189435e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.139769e+000
5.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.140751e+000
5.705972856935936e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.140871e+000
5.717918570807807e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.141111e+000
5.741809998551548e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.141585e+000
5.789592854039032e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.142520e+000
5.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.142722e+000
5.809556571097496e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.142904e+000
5.828669713292490e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.143266e+000
5.866895997682477e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.143982e+000
5.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.144594e+000
5.907645256877998e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.144733e+000
5.922935770633993e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.145009e+000
5.953516798145982e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.145555e+000
6.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.146376e+000
6.006116205502398e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.146482e+000
6.018348616507194e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.146693e+000
6.042813438516786e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.147110e+000
6.091743082535968e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.147936e+000
6.100000000000001e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.148074e+000
6.109785928803838e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.148235e+000
6.129357786411510e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.148556e+000
6.168501501626857e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.149190e+000
6.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.149695e+000
6.207828743043069e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.149818e+000
6.223486229129208e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.150064e+000
